rank,sector,group,ticker_a,ticker_b,latest_corr,min_corr,std_corr,passed_stage_a,pvalue_ab,pvalue_ba,cointegrated,hedge_ratio,n_crossings,passed_stage_b
3898,Healthcare,Health Information Services,DOCS,OMCL,0.1069190548886536,0.0913475146292085,0.0056687359314373,False,,,,,-1.0,False
3899,Healthcare,Health Information Services,PRVA,TXG,0.1656848334354536,0.1005901803831824,0.0246403870229233,False,,,,,-1.0,False
3900,Healthcare,Health Information Services,PRVA,OMCL,0.1344278413934864,0.1344278413934864,0.0232508327102757,False,,,,,-1.0,False
3901,Healthcare,Health Information Services,TXG,OMCL,0.1635724611687959,0.1635724611687959,0.0340230008080964,False,,,,,-1.0,False
3902,Financial Services,Banks - Diversified,JPM,C,0.4540368282142596,0.4540368282142596,0.0850644789022412,False,,,,,-1.0,False
3903,Financial Services,Banks - Diversified,JPM,NTB,0.3506067877034359,0.3506067877034359,0.0260538027130675,False,,,,,-1.0,False
3904,Financial Services,Banks - Diversified,BAC,C,0.5705521971241991,0.5705521971241991,0.0725390031412726,False,,,,,-1.0,False
3905,Financial Services,Banks - Diversified,BAC,NTB,0.4617548435719499,0.4296272706308504,0.0207931541667578,False,,,,,-1.0,False
3906,Financial Services,Banks - Diversified,WFC,C,0.4321617756798154,0.4321617756798154,0.0347451181893685,False,,,,,-1.0,False
3907,Financial Services,Banks - Diversified,WFC,NTB,0.5289633175148921,0.4712878797184918,0.0214536232158182,False,,,,,-1.0,False
3908,Financial Services,Banks - Diversified,C,NTB,0.2908603760615159,0.2908603760615159,0.0331692787222778,False,,,,,-1.0,False
3909,Financial Services,Credit Services (1),V,AXP,0.3037183529253778,0.3037183529253778,0.0520610231447197,False,,,,,-1.0,False
3910,Financial Services,Credit Services (1),V,PYPL,0.3157935848769459,0.3157935848769459,0.0914267411505235,False,,,,,-1.0,False
3911,Financial Services,Credit Services (1),V,AFRM,0.1896115303666844,0.1896115303666844,0.052624517821885,False,,,,,-1.0,False
3912,Financial Services,Credit Services (1),V,SOFI,0.018935863972984,0.018935863972984,0.0743285208757982,False,,,,,-1.0,False
3913,Financial Services,Credit Services (1),V,FCFS,-0.0617255067880377,-0.065625525840278,0.0159179189882623,False,,,,,-1.0,False
3914,Financial Services,Credit Services (1),V,NNI,0.2563323462649024,0.2556555965782275,0.0129625846389831,False,,,,,-1.0,False
3915,Financial Services,Credit Services (1),V,ENVA,0.0861447713704957,0.0729120802820175,0.0348148504376048,False,,,,,-1.0,False
3916,Financial Services,Credit Services (1),V,BFH,-0.1043984847864238,-0.1043984847864238,0.0663013875220759,False,,,,,-1.0,False
3917,Financial Services,Credit Services (1),V,SEZL,-0.0188710481028737,-0.0188710481028737,0.0841680011443496,False,,,,,-1.0,False
3918,Financial Services,Credit Services (1),V,WU,0.1670011746635706,0.130766954617255,0.0412937028992919,False,,,,,-1.0,False
3919,Financial Services,Credit Services (1),V,EZPW,-0.0952618482233657,-0.0953615251119446,0.0159351665760656,False,,,,,-1.0,False
3920,Financial Services,Credit Services (1),V,ECPG,0.1909812045024444,0.1657974444942506,0.0391217723783938,False,,,,,-1.0,False
3921,Financial Services,Credit Services (1),MA,AXP,0.2427039348171252,0.2427039348171252,0.0452571909913852,False,,,,,-1.0,False
3922,Financial Services,Credit Services (1),MA,PYPL,0.3212301849744184,0.3212301849744184,0.0810417589969959,False,,,,,-1.0,False
3923,Financial Services,Credit Services (1),MA,AFRM,0.1854072687846568,0.1854072687846568,0.0443231243010617,False,,,,,-1.0,False
3924,Financial Services,Credit Services (1),MA,SOFI,0.025435324215173,0.025435324215173,0.0650052717550338,False,,,,,-1.0,False
3925,Financial Services,Credit Services (1),MA,FCFS,-0.0869580197232858,-0.0942979804150865,0.0198870268128596,False,,,,,-1.0,False
3926,Financial Services,Credit Services (1),MA,NNI,0.1854629605747886,0.1836770919725725,0.0131994562400742,False,,,,,-1.0,False
3927,Financial Services,Credit Services (1),MA,ENVA,0.1239592710760862,0.1114765650622739,0.0283190939859326,False,,,,,-1.0,False
3928,Financial Services,Credit Services (1),MA,BFH,-0.0509658861328865,-0.0509658861328865,0.0534537435554055,False,,,,,-1.0,False
3929,Financial Services,Credit Services (1),MA,SEZL,-0.0330705042859671,-0.0330705042859671,0.0730428734865853,False,,,,,-1.0,False
3930,Financial Services,Credit Services (1),MA,WU,0.2204677995982605,0.139136814398071,0.041152180954451,False,,,,,-1.0,False
3931,Financial Services,Credit Services (1),MA,EZPW,-0.050073954667681,-0.1103092787236774,0.0311959422336176,False,,,,,-1.0,False
3932,Financial Services,Credit Services (1),MA,ECPG,0.1553249183549653,0.1192526937931353,0.0276566816585808,False,,,,,-1.0,False
3933,Financial Services,Credit Services (1),AXP,PYPL,0.4040770856083244,0.4040770856083244,0.0519990376292487,False,,,,,-1.0,False
3934,Financial Services,Credit Services (1),AXP,AFRM,0.5747204041462672,0.5741514996748952,0.017007978675251,False,,,,,-1.0,False
3935,Financial Services,Credit Services (1),AXP,SOFI,0.5328537245430368,0.5328537245430368,0.0216157251238991,False,,,,,-1.0,False
3936,Financial Services,Credit Services (1),AXP,FCFS,0.0634427664553759,-0.0281371345536894,0.0327153033978732,False,,,,,-1.0,False
3937,Financial Services,Credit Services (1),AXP,NNI,0.192430408396219,0.1835811948130291,0.0197563473943587,False,,,,,-1.0,False
3938,Financial Services,Credit Services (1),AXP,ENVA,0.4684050978625164,0.4374991772624699,0.0278709048397415,False,,,,,-1.0,False
3939,Financial Services,Credit Services (1),AXP,BFH,0.4471793812704958,0.4317558853753274,0.0311380078073329,False,,,,,-1.0,False
3940,Financial Services,Credit Services (1),AXP,SEZL,0.4255454426397316,0.4255454426397316,0.0429699075031889,False,,,,,-1.0,False
3941,Financial Services,Credit Services (1),AXP,WU,0.2839008936771688,0.2767060105103459,0.0413835264007791,False,,,,,-1.0,False
3942,Financial Services,Credit Services (1),AXP,EZPW,0.2498571125166741,0.1658704796896635,0.037583504028883,False,,,,,-1.0,False
3943,Financial Services,Credit Services (1),AXP,ECPG,0.4810599006230979,0.4606317826805206,0.0242428490748277,False,,,,,-1.0,False
3944,Financial Services,Credit Services (1),PYPL,AFRM,0.3140047131464843,0.3140047131464843,0.1520426017666244,False,,,,,-1.0,False
3945,Financial Services,Credit Services (1),PYPL,SOFI,0.1527352818887103,0.1527352818887103,0.1224809932916592,False,,,,,-1.0,False
3946,Financial Services,Credit Services (1),PYPL,FCFS,0.000346744213101,-0.1248198227588638,0.0503489212716638,False,,,,,-1.0,False
3947,Financial Services,Credit Services (1),PYPL,NNI,0.1529936155351764,0.1529936155351764,0.0436178007652502,False,,,,,-1.0,False
3948,Financial Services,Credit Services (1),PYPL,ENVA,0.1370982368838706,0.1330292411395887,0.0303198020942056,False,,,,,-1.0,False
3949,Financial Services,Credit Services (1),PYPL,BFH,0.0697926489555489,0.0697926489555489,0.0550832705659583,False,,,,,-1.0,False
3950,Financial Services,Credit Services (1),PYPL,SEZL,0.1906524209128224,0.1906524209128224,0.0842984410249487,False,,,,,-1.0,False
3951,Financial Services,Credit Services (1),PYPL,WU,0.2505787006649183,0.2330012820820913,0.0408750166271165,False,,,,,-1.0,False
3952,Financial Services,Credit Services (1),PYPL,EZPW,-0.0337854454065961,-0.0511824002501361,0.0236556580503064,False,,,,,-1.0,False
3953,Financial Services,Credit Services (1),PYPL,ECPG,0.0952137209077857,0.0952137209077857,0.0440729046184526,False,,,,,-1.0,False
3954,Financial Services,Credit Services (1),AFRM,FCFS,-0.0436084038561379,-0.0889097873354916,0.0158736079313772,False,,,,,-1.0,False
3955,Financial Services,Credit Services (1),AFRM,NNI,0.2581205864057014,0.230352960444328,0.0206093367401679,False,,,,,-1.0,False
3956,Financial Services,Credit Services (1),AFRM,ENVA,0.3746649988727884,0.3746649988727884,0.0243107806181671,False,,,,,-1.0,False
3957,Financial Services,Credit Services (1),AFRM,BFH,0.3322530223456353,0.3322530223456353,0.0269496524628576,False,,,,,-1.0,False
3958,Financial Services,Credit Services (1),AFRM,SEZL,0.6276667963382906,0.6276667963382906,0.0161170524557966,False,,,,,-1.0,False
3959,Financial Services,Credit Services (1),AFRM,WU,0.1662234229012099,0.1616395383739507,0.0776150464529775,False,,,,,-1.0,False
3960,Financial Services,Credit Services (1),AFRM,EZPW,0.1170779467611804,0.0677718065933083,0.0218158651113962,False,,,,,-1.0,False
3961,Financial Services,Credit Services (1),AFRM,ECPG,0.361560791490959,0.361560791490959,0.0223597521841328,False,,,,,-1.0,False
3962,Financial Services,Credit Services (1),SOFI,FCFS,-0.0140519228872705,-0.0645634797278068,0.0200850588854776,False,,,,,-1.0,False
3963,Financial Services,Credit Services (1),SOFI,NNI,0.1287006562214909,0.1287006562214909,0.0133865326497111,False,,,,,-1.0,False
3964,Financial Services,Credit Services (1),SOFI,ENVA,0.3998467146707597,0.3998467146707597,0.0338623233239318,False,,,,,-1.0,False
3965,Financial Services,Credit Services (1),SOFI,BFH,0.2454339401555067,0.2439562397167425,0.0266824294855417,False,,,,,-1.0,False
3966,Financial Services,Credit Services (1),SOFI,SEZL,0.5140372167230565,0.5140372167230565,0.0138643775875625,False,,,,,-1.0,False
3967,Financial Services,Credit Services (1),SOFI,WU,0.1242475534850368,0.1242475534850368,0.0593570517381887,False,,,,,-1.0,False
3968,Financial Services,Credit Services (1),SOFI,EZPW,0.1667026672902147,0.1293895911790062,0.0145458919220193,False,,,,,-1.0,False
3969,Financial Services,Credit Services (1),SOFI,ECPG,0.3121586608968215,0.3098867244118146,0.0208703065025258,False,,,,,-1.0,False
3970,Financial Services,Credit Services (1),FCFS,NNI,-0.202400779281236,-0.202400779281236,0.0351537299747266,False,,,,,-1.0,False
3971,Financial Services,Credit Services (1),FCFS,ENVA,0.0541453610171668,-0.0747803136033984,0.0436277837834373,False,,,,,-1.0,False
3972,Financial Services,Credit Services (1),FCFS,BFH,-0.0510485418431499,-0.1676809545868101,0.0378139100410732,False,,,,,-1.0,False
3973,Financial Services,Credit Services (1),FCFS,SEZL,-0.0222447243092688,-0.0517541959355325,0.0195343928129841,False,,,,,-1.0,False
3974,Financial Services,Credit Services (1),FCFS,WU,0.0115862898947356,-0.0113528793770468,0.0238089869911479,False,,,,,-1.0,False
3975,Financial Services,Credit Services (1),FCFS,EZPW,0.4696850746241464,0.4685641058676772,0.0287122736526329,False,,,,,-1.0,False
3976,Financial Services,Credit Services (1),FCFS,ECPG,0.2413562961341241,0.1290138663236373,0.0336967459967554,False,,,,,-1.0,False
3977,Financial Services,Credit Services (1),NNI,ENVA,0.1080193359566029,0.0957767656110408,0.0123788218970072,False,,,,,-1.0,False
3978,Financial Services,Credit Services (1),NNI,BFH,0.0605267958649953,0.0583100258999991,0.02775244595524,False,,,,,-1.0,False
3979,Financial Services,Credit Services (1),NNI,SEZL,0.176329628305234,0.1723789118155584,0.0174764874829793,False,,,,,-1.0,False
3980,Financial Services,Credit Services (1),NNI,WU,0.0392176180269861,0.0077889976601794,0.0162820884087737,False,,,,,-1.0,False
3981,Financial Services,Credit Services (1),NNI,EZPW,-0.0317597741787408,-0.0414048074880711,0.0156356910992398,False,,,,,-1.0,False
3982,Financial Services,Credit Services (1),NNI,ECPG,0.098073573382214,0.0663921583622565,0.01539777964223,False,,,,,-1.0,False
3983,Financial Services,Credit Services (1),ENVA,SEZL,0.3671875504726153,0.3671875504726153,0.0248815980575464,False,,,,,-1.0,False
3984,Financial Services,Credit Services (1),ENVA,WU,0.2686629793729507,0.2458758047132007,0.04401214903992,False,,,,,-1.0,False
3985,Financial Services,Credit Services (1),ENVA,EZPW,0.3153809034567548,0.1718289195102387,0.0589810063253434,False,,,,,-1.0,False
3986,Financial Services,Credit Services (1),ENVA,ECPG,0.5831314999871154,0.4919320577791748,0.0398315119379075,False,,,,,-1.0,False
3987,Financial Services,Credit Services (1),BFH,SEZL,0.3608819879078609,0.3608819879078609,0.0219176552435257,False,,,,,-1.0,False
3988,Financial Services,Credit Services (1),BFH,WU,0.2571144545323234,0.2571144545323234,0.0357776881688349,False,,,,,-1.0,False
3989,Financial Services,Credit Services (1),BFH,EZPW,0.3773322042032987,0.2216274930546478,0.0714671562921791,False,,,,,-1.0,False
3990,Financial Services,Credit Services (1),BFH,ECPG,0.4193105378762589,0.406228459516196,0.0247932949025595,False,,,,,-1.0,False
3991,Financial Services,Credit Services (1),SEZL,WU,0.0463089491276264,0.0463089491276264,0.0867518180924126,False,,,,,-1.0,False
3992,Financial Services,Credit Services (1),SEZL,EZPW,0.1964973158246754,0.1590239524163234,0.0288716845127795,False,,,,,-1.0,False
3993,Financial Services,Credit Services (1),SEZL,ECPG,0.1943933976993892,0.1943933976993892,0.0429295540800741,False,,,,,-1.0,False
3994,Financial Services,Credit Services (1),WU,EZPW,0.1235841617041279,0.1161711600978671,0.0242234617447098,False,,,,,-1.0,False
3995,Financial Services,Credit Services (1),WU,ECPG,0.3154048138694957,0.2904465627496452,0.0256555678804934,False,,,,,-1.0,False
3996,Financial Services,Credit Services (1),EZPW,ECPG,0.4292442789862914,0.3299560989023171,0.0469698756602155,False,,,,,-1.0,False
3997,Financial Services,Credit Services (2),COF,CACC,0.5364952257727736,0.4008118234436528,0.0623214444419279,False,,,,,-1.0,False
3998,Financial Services,Credit Services (2),COF,SLM,0.3590075873179464,0.224095845863692,0.0651292595406364,False,,,,,-1.0,False
3999,Financial Services,Credit Services (2),COF,UPST,0.4045482736801267,0.3852806433298006,0.0123626063257084,False,,,,,-1.0,False
4000,Financial Services,Credit Services (2),COF,AGM,0.4180975630506303,0.4180975630506303,0.0303235319678138,False,,,,,-1.0,False
4001,Financial Services,Credit Services (2),SYF,CACC,0.5184900819545624,0.4644955152789015,0.0276274302791111,False,,,,,-1.0,False
4002,Financial Services,Credit Services (2),SYF,SLM,0.5013793631010758,0.3636838269476712,0.0659629804722171,False,,,,,-1.0,False
4003,Financial Services,Credit Services (2),SYF,UPST,0.4099475163768428,0.4099475163768428,0.0125715410314449,False,,,,,-1.0,False
4004,Financial Services,Credit Services (2),SYF,AGM,0.3688398241781693,0.3688398241781693,0.0297893632652883,False,,,,,-1.0,False
4005,Financial Services,Credit Services (2),ALLY,OMF,0.6421554635246168,0.6211160610738269,0.0166440547694516,False,,,,,-1.0,False
4006,Financial Services,Credit Services (2),ALLY,CACC,0.4919422812875062,0.4888194231581686,0.0215537871546865,False,,,,,-1.0,False
4007,Financial Services,Credit Services (2),ALLY,SLM,0.456197265023861,0.3870080205914377,0.0313207881217669,False,,,,,-1.0,False
4008,Financial Services,Credit Services (2),ALLY,UPST,0.2982240760542136,0.2982240760542136,0.0088568974668318,False,,,,,-1.0,False
4009,Financial Services,Credit Services (2),ALLY,AGM,0.440784240280895,0.440784240280895,0.0255874104952096,False,,,,,-1.0,False
4010,Financial Services,Credit Services (2),OMF,CACC,0.4870990263560812,0.4299205290419559,0.0309698234761022,False,,,,,-1.0,False
4011,Financial Services,Credit Services (2),OMF,SLM,0.474713887160401,0.3194333369554034,0.0694210267920672,False,,,,,-1.0,False
4012,Financial Services,Credit Services (2),OMF,UPST,0.442745590593408,0.3579309291911003,0.0390789001551561,False,,,,,-1.0,False
4013,Financial Services,Credit Services (2),OMF,AGM,0.4401110576473291,0.4401110576473291,0.0240911841352745,False,,,,,-1.0,False
4014,Financial Services,Credit Services (2),CACC,SLM,0.1689824562158051,0.1353483029428183,0.0296210971470454,False,,,,,-1.0,False
4015,Financial Services,Credit Services (2),CACC,UPST,0.4516919387471146,0.3406351413372685,0.0488537798557072,False,,,,,-1.0,False
4016,Financial Services,Credit Services (2),CACC,AGM,0.4443925180907225,0.3530030472098198,0.0431130383726959,False,,,,,-1.0,False
4017,Financial Services,Credit Services (2),SLM,UPST,0.0819828025022352,0.0642109567855419,0.014440100123424,False,,,,,-1.0,False
4018,Financial Services,Credit Services (2),SLM,AGM,0.1167432134339473,0.1167432134339473,0.0159502581580308,False,,,,,-1.0,False
4019,Financial Services,Credit Services (2),UPST,AGM,0.377415510119744,0.377415510119744,0.0272657114022081,False,,,,,-1.0,False
4020,Financial Services,Capital Markets (1),MS,EVR,0.5641629770023094,0.5296795986321451,0.0187274956233135,False,,,,,-1.0,False
4021,Financial Services,Capital Markets (1),MS,SF,0.3978685282440061,0.3978685282440061,0.0270583734848123,False,,,,,-1.0,False
4022,Financial Services,Capital Markets (1),MS,HLI,0.2514797297078202,0.2464066084093717,0.0161259468994004,False,,,,,-1.0,False
4023,Financial Services,Capital Markets (1),MS,JEF,0.5154386173240086,0.5101812018701486,0.0222333812290288,False,,,,,-1.0,False
4024,Financial Services,Capital Markets (1),MS,PIPR,0.4465262611250029,0.4465262611250029,0.0185813717442337,False,,,,,-1.0,False
4025,Financial Services,Capital Markets (1),MS,MC,0.5010262606611927,0.4935746221833933,0.0169101684885133,False,,,,,-1.0,False
4026,Financial Services,Capital Markets (1),MS,LAZ,0.4061308902380795,0.3580466032870628,0.0247690714173779,False,,,,,-1.0,False
4027,Financial Services,Capital Markets (1),MS,PJT,0.4306343713010799,0.3157052245375988,0.0408101684061717,False,,,,,-1.0,False
4028,Financial Services,Capital Markets (1),MS,PWP,0.3265687410875019,0.3213173924439586,0.0404657076332782,False,,,,,-1.0,False
4029,Financial Services,Capital Markets (1),GS,EVR,0.5453967060789544,0.5453967060789544,0.0150305695735028,False,,,,,-1.0,False
4030,Financial Services,Capital Markets (1),GS,SF,0.3582337787739424,0.3582337787739424,0.0211620282276602,False,,,,,-1.0,False
4031,Financial Services,Capital Markets (1),GS,HLI,0.2810339666527703,0.1904638769050281,0.0338554932496408,False,,,,,-1.0,False
4032,Financial Services,Capital Markets (1),GS,JEF,0.5648127985597458,0.5094679498850677,0.0263858896106858,False,,,,,-1.0,False
4033,Financial Services,Capital Markets (1),GS,PIPR,0.4353764032133613,0.4353764032133613,0.0114630130104225,False,,,,,-1.0,False
4034,Financial Services,Capital Markets (1),GS,MC,0.5287323982934787,0.5096873825416045,0.0170203355055642,False,,,,,-1.0,False
4035,Financial Services,Capital Markets (1),GS,LAZ,0.3972178440949022,0.3452487684996599,0.0271440597906154,False,,,,,-1.0,False
4036,Financial Services,Capital Markets (1),GS,PJT,0.3907545482883172,0.2711144037634867,0.0470877029131318,False,,,,,-1.0,False
4037,Financial Services,Capital Markets (1),GS,PWP,0.3134879663667407,0.3134822796944229,0.039363320514795,False,,,,,-1.0,False
4038,Financial Services,Capital Markets (1),EVR,SF,0.4920407018185007,0.4920407018185007,0.0155070282688546,False,,,,,-1.0,False
4039,Financial Services,Capital Markets (1),EVR,HLI,0.6344332901390494,0.5393007287133896,0.0354919163669242,False,,,,,-1.0,False
4040,Financial Services,Capital Markets (1),EVR,JEF,0.5950919263948043,0.4661591334789333,0.0532191191161746,False,,,,,-1.0,False
4041,Financial Services,Capital Markets (1),EVR,PIPR,0.6166242822233466,0.6000592004885579,0.0114432605709062,False,,,,,-1.0,False
